habitat,site,site_unqiue,depth,date,trip,quadrat,quadrat2,square,depth_mm,number_pieces,piece,widest_span_mm,remove_for_size,morphology_simple,stable,bound,number_bound_to_it,total_pieces_bound,binder_1,binder_2,binder_3,
West,2,5,6-7m,30/8/2018,2018,2,2,3,NA,NA,11,34,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,2,2,3,NA,NA,12,48,no,Unbranched,No,Yes,2,3,cca,NA,NA,
West,2,5,6-7m,30/8/2018,2018,2,2,4,60,40,13,65,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,2,2,4,58,NA,14,29,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,2,2,4,NA,NA,15,107,no,Unbranched,Yes,Yes,10,11,sponge,cca,NA,
West,2,5,6-7m,30/8/2018,2018,2,2,4,NA,NA,16,42,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,3,3,1,61,18,1,47,no,Branched,No,Yes,1,2,sponge,turf,NA,
West,2,5,6-7m,30/8/2018,2018,3,3,1,87,NA,2,117,no,Branched,Yes,Yes,4,5,unknown,unknown,unknown,
West,2,5,6-7m,30/8/2018,2018,3,3,1,NA,NA,3,82,no,Branched,No,Yes,2,3,cca,NA,NA,
West,2,5,6-7m,30/8/2018,2018,3,3,1,NA,NA,4,76,no,Branched,No,Yes,2,3,cca,NA,NA,
West,2,5,6-7m,30/8/2018,2018,3,3,2,65,22,5,220,no,Branched,No,Yes,2,3,cca,macroalgae,NA,
West,2,5,6-7m,30/8/2018,2018,3,3,2,91,NA,6,86,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,3,3,2,NA,NA,7,62,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,3,3,2,NA,NA,8,87,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,3,3,3,81,30,9,58,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,3,3,3,50,NA,10,85,no,Branched,No,Yes,4,5,cca,old_cemented,NA,
West,2,5,6-7m,30/8/2018,2018,3,3,3,NA,NA,11,57,no,Branched,NA,Yes,2,3,cca,NA,NA,
West,2,5,6-7m,30/8/2018,2018,3,3,3,NA,NA,12,97,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,3,3,4,48,16,13,74,no,Branched,No,Yes,3,4,cca,NA,NA,
West,2,5,6-7m,30/8/2018,2018,3,3,4,103,NA,14,120,no,Branched,Yes,Yes,10,11,sponge,NA,NA,
West,2,5,6-7m,30/8/2018,2018,3,3,4,NA,NA,15,77,no,Unbranched,Yes,Yes,2,3,cca,NA,NA,
West,2,5,6-7m,30/8/2018,2018,3,3,4,NA,NA,16,164,no,Branched,Yes,Yes,3,4,sponge,macroalgae,NA,
West,2,5,6-7m,30/8/2018,2018,4,4,1,60,34,1,53,no,Other,No,Yes,3,4,ascidian,NA,NA,
West,2,5,6-7m,30/8/2018,2018,4,4,1,71,NA,2,58,no,Unbranched,No,Yes,3,4,sponge,NA,NA,
West,2,5,6-7m,30/8/2018,2018,4,4,1,NA,NA,3,48,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,4,4,1,NA,NA,4,64,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,4,4,2,60,43,5,182,no,Unbranched,No,Yes,5,6,sponge,cca,NA,
West,2,5,6-7m,30/8/2018,2018,4,4,2,69,NA,6,57,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,4,4,2,NA,NA,7,54,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,4,4,2,NA,NA,8,37,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,4,4,3,76,33,9,43,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,4,4,3,84,NA,10,152,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,4,4,3,NA,NA,11,74,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,4,4,3,NA,NA,12,73,no,Branched,No,Yes,2,3,old_cemented,sponge,NA,
West,2,5,6-7m,30/8/2018,2018,4,4,4,78,32,13,115,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,4,4,4,139,NA,14,64,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,4,4,4,NA,NA,15,101,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,4,4,4,NA,NA,16,130,no,Branched,No,Yes,1,1,cca,old_cemented,sponge,
West,3,3,2-3m,22/8/2018,2018,1,1,1,56,20,1,100,no,Other,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,22/8/2018,2018,1,1,1,135,NA,2,35,no,Other,No,Yes,2,3,coral,NA,NA,
West,3,3,2-3m,22/8/2018,2018,1,1,1,NA,NA,3,118,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,22/8/2018,2018,1,1,2,130,5,5,150,no,Other,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,22/8/2018,2018,1,1,2,105,NA,6,170,no,Branched,No,Yes,2,3,macroalgae,cca,unknown,
West,3,3,2-3m,22/8/2018,2018,1,1,2,NA,NA,7,190,no,Branched,Yes,Yes,2,3,old_cemented,coral,NA,
West,3,3,2-3m,22/8/2018,2018,1,1,3,140,11,9,101,no,Other,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,22/8/2018,2018,1,1,3,110,NA,10,145,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,22/8/2018,2018,1,1,3,NA,NA,11,240,no,Branched,No,Yes,1,2,sponge,turf,macroalgae,
West,3,3,2-3m,22/8/2018,2018,1,1,3,NA,NA,12,320,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,22/8/2018,2018,1,1,4,190,1,13,117,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,22/8/2018,2018,1,1,4,175,NA,14,99,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,22/8/2018,2018,2,2,1,25,29,1,117,no,Branched,No,Yes,2,3,sponge,NA,NA,
West,3,3,2-3m,22/8/2018,2018,2,2,1,40,NA,2,85,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,22/8/2018,2018,2,2,1,NA,NA,3,63,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,22/8/2018,2018,2,2,1,NA,NA,4,61,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,22/8/2018,2018,2,2,2,25,47,5,46,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,22/8/2018,2018,2,2,2,17,NA,6,64,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,22/8/2018,2018,2,2,2,NA,NA,7,140,no,Unbranched,No,Yes,3,4,sponge,old_cemented,NA,
West,3,3,2-3m,22/8/2018,2018,2,2,2,NA,NA,8,46,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,22/8/2018,2018,2,2,3,26,37,9,42,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,22/8/2018,2018,2,2,3,41,NA,10,26,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,22/8/2018,2018,2,2,3,NA,NA,11,30,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,22/8/2018,2018,2,2,3,NA,NA,12,67,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,22/8/2018,2018,2,2,4,NA,25,13,42,no,Unbranched,Yes,Yes,2,3,coral,NA,NA,
West,3,3,2-3m,22/8/2018,2018,2,2,4,NA,NA,16,74,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,23/8/2018,2018,3,3,1,32,45,1,35,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,23/8/2018,2018,3,3,1,43,NA,2,70,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,23/8/2018,2018,3,3,1,NA,NA,3,53,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,23/8/2018,2018,3,3,1,NA,NA,4,325,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,23/8/2018,2018,3,3,2,62,11,5,36,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,23/8/2018,2018,3,3,2,120,NA,6,32,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,23/8/2018,2018,3,3,2,NA,NA,7,170,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,23/8/2018,2018,3,3,3,35,40,9,57,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,23/8/2018,2018,3,3,3,30,NA,10,24,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,23/8/2018,2018,3,3,3,NA,NA,11,27,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,23/8/2018,2018,3,3,3,NA,NA,12,69,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,23/8/2018,2018,3,3,4,46,40,13,59,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,23/8/2018,2018,3,3,4,27,NA,14,44,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,23/8/2018,2018,3,3,4,NA,NA,16,42,no,Unbranched,No,Yes,4,5,sponge,NA,NA,
West,3,3,2-3m,31/8/2018,2018,4,4,1,85,12,1,220,no,Other,No,Yes,2,3,old_cemented,cca,coral,
West,3,3,2-3m,31/8/2018,2018,4,4,1,75,NA,2,60,no,Branched,No,Yes,2,3,cca,sponge,NA,
West,3,3,2-3m,31/8/2018,2018,4,4,1,NA,NA,3,147,no,Branched,No,Yes,31,32,old_cemented,NA,NA,
West,3,3,2-3m,31/8/2018,2018,4,4,1,NA,NA,4,105,no,Branched,Yes,Yes,37,38,turf,NA,NA,
West,3,3,2-3m,31/8/2018,2018,4,4,2,89,13,5,100,no,Other,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,31/8/2018,2018,4,4,2,54,NA,6,37,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,31/8/2018,2018,4,4,2,NA,NA,7,30,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,31/8/2018,2018,4,4,2,NA,NA,8,52,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,31/8/2018,2018,4,4,3,30,17,9,410,no,Other,Yes,Yes,37,38,turf,NA,NA,
West,3,3,2-3m,31/8/2018,2018,4,4,3,60,NA,10,92,no,Other,No,Yes,2,3,old_cemented,cca,NA,
West,3,3,2-3m,31/8/2018,2018,4,4,3,NA,NA,11,69,no,Other,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,31/8/2018,2018,4,4,3,NA,NA,12,74,no,Branched,No,Yes,3,4,ascidian,cca,sponge,
West,3,3,2-3m,31/8/2018,2018,4,4,4,75,23,13,170,no,Other,No,Yes,8,9,macroalgae,ascidian,bryozoan,
West,3,3,2-3m,31/8/2018,2018,4,4,4,125,NA,14,60,no,Branched,No,Yes,2,3,cca,coral,sponge,
West,3,3,2-3m,31/8/2018,2018,4,4,4,NA,NA,15,100,no,Unbranched,No,Yes,2,3,brozoan,cca,NA,
West,3,3,2-3m,31/8/2018,2018,4,4,4,NA,NA,16,230,no,Branched,Yes,Yes,5,6,ascidian,old_cemented,cca,
West,3,6,6-7m,18/8/2018,2018,1,1,1,40,NA,1,62,no,Unbranched,No,Yes,2,3,sponge,NA,NA,
West,3,6,6-7m,18/8/2018,2018,1,1,1,118,NA,2,54,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,18/8/2018,2018,1,1,1,NA,NA,3,107,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,18/8/2018,2018,1,1,1,NA,NA,4,64,no,Branched,Yes,Yes,2,3,macroalgae,turf,NA,
West,3,6,6-7m,18/8/2018,2018,1,1,2,107,NA,5,210,no,Branched,No,Yes,2,3,coral,NA,NA,
West,3,6,6-7m,18/8/2018,2018,1,1,2,93,NA,6,88,no,Other,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,18/8/2018,2018,1,1,2,NA,NA,7,270,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,18/8/2018,2018,1,1,2,NA,NA,8,145,no,Other,Yes,Yes,4,5,cca,turf,sponge,
West,3,6,6-7m,18/8/2018,2018,1,1,3,68,NA,9,190,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,18/8/2018,2018,1,1,3,NA,NA,11,160,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,18/8/2018,2018,1,1,3,NA,NA,12,50,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,18/8/2018,2018,1,1,4,90,NA,13,185,no,Branched,No,Yes,2,3,old_cemented,macroalgae,NA,
West,3,6,6-7m,18/8/2018,2018,1,1,4,16,NA,14,47,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,18/8/2018,2018,1,1,4,NA,NA,15,52,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,18/8/2018,2018,1,1,4,NA,NA,16,130,no,Branched,No,Yes,2,3,cca,old_cemented,NA,
West,3,6,6-7m,20/8/2018,2018,2,2,1,45,31,1,34,no,Unbranched,No,Yes,4,5,sponge,NA,NA,
West,3,6,6-7m,20/8/2018,2018,2,2,1,48,NA,2,60,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,20/8/2018,2018,2,2,1,NA,NA,3,36,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,20/8/2018,2018,2,2,1,NA,NA,4,202,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,20/8/2018,2018,2,2,2,58,25,5,92,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,20/8/2018,2018,2,2,2,74,NA,6,125,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,20/8/2018,2018,2,2,2,NA,NA,7,34,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,20/8/2018,2018,2,2,3,86,24,9,108,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,20/8/2018,2018,2,2,3,56,NA,10,86,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,20/8/2018,2018,2,2,3,NA,NA,11,52,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,20/8/2018,2018,2,2,3,NA,NA,12,190,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,20/8/2018,2018,2,2,4,45,26,13,34,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,20/8/2018,2018,2,2,4,44,NA,14,185,no,Branched,No,Yes,2,3,ascidian,NA,NA,
West,3,6,6-7m,20/8/2018,2018,2,2,4,NA,NA,15,41,no,Unbranched,No,Yes,2,3,sponge,NA,NA,
West,3,6,6-7m,20/8/2018,2018,2,2,4,NA,NA,16,78,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,3,3,1,80,15,1,98,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,3,3,1,38,NA,2,108,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,3,3,1,NA,NA,3,61,no,Other,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,3,3,1,NA,NA,4,46,no,Unbranched,No,Yes,2,3,sponge,turf,NA,
West,3,6,6-7m,22/8/2018,2018,3,3,2,57,22,5,200,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,3,3,2,60,NA,6,45,no,Unbranched,No,Yes,3,4,cca,sponge,NA,
West,3,6,6-7m,22/8/2018,2018,3,3,2,NA,NA,7,124,no,Other,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,3,3,3,20,36,9,75,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,3,3,3,62,NA,10,24,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,3,3,4,67,6,13,34,no,Unbranched,No,Yes,2,3,sponge,NA,NA,
West,3,6,6-7m,22/8/2018,2018,3,3,4,10,NA,14,78,no,Unbranched,No,Yes,3,4,cca,NA,NA,
West,3,6,6-7m,22/8/2018,2018,3,3,4,NA,NA,15,68,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,3,3,4,NA,NA,16,154,no,Branched,No,Yes,2,3,old_cemented,NA,NA,
West,3,6,6-7m,22/8/2018,2018,4,4,1,57,14,1,63,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,4,4,1,86,NA,2,81,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,4,4,1,NA,NA,3,81,no,Other,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,4,4,1,NA,NA,4,86,no,Other,No,Yes,3,4,old_cemented,cca,NA,
West,3,6,6-7m,22/8/2018,2018,4,4,2,26,15,5,116,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,4,4,2,55,NA,6,135,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,4,4,2,NA,NA,7,62,no,Unbranched,No,Yes,2,3,old_cemented,NA,NA,
West,3,6,6-7m,22/8/2018,2018,4,4,2,NA,NA,8,46,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,4,4,3,95,22,9,92,no,Branched,No,Yes,2,3,cca,NA,NA,
West,3,6,6-7m,22/8/2018,2018,4,4,3,NA,NA,11,115,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,4,4,3,NA,NA,12,128,no,Branched,No,Yes,4,5,sponge,serpulid,NA,
West,3,6,6-7m,22/8/2018,2018,4,4,4,145,17,13,130,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,4,4,4,49,NA,14,150,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,4,4,4,NA,NA,15,102,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,22/8/2018,2018,4,4,4,NA,NA,16,136,no,Unbranched,No,Yes,3,4,sponge,cca,NA,
Southeast,1,7,2-3m,20/8/2018,2018,1,1,1,142,14,1,68,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,1,1,1,113,NA,2,108,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,1,1,1,NA,NA,3,65,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,1,1,1,NA,NA,4,72,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,1,1,2,110,11,5,170,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,1,1,2,14,NA,6,114,no,Branched,No,Yes,2,3,old_cemented,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,1,1,2,NA,NA,7,152,no,Branched,Yes,Yes,2,3,cca,ascidian,NA,
Southeast,1,7,2-3m,20/8/2018,2018,1,1,2,NA,NA,8,101,no,Branched,No,Yes,2,3,sponge,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,1,1,3,249,11,9,52,no,Other,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,1,1,3,160,NA,10,198,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,1,1,3,NA,NA,11,230,no,Other,Yes,Yes,4,5,old_cemented,cca,NA,
Southeast,1,7,2-3m,20/8/2018,2018,1,1,3,NA,NA,12,53,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,1,1,4,146,17,13,303,no,Other,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,1,1,4,82,NA,14,NA,yes,Branched,Yes,Yes,1,1,cca,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,1,1,4,NA,NA,15,62,no,Branched,No,Yes,3,4,sponge,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,1,1,4,NA,NA,16,80,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,2,2,1,57,27,1,82,no,Branched,No,Yes,3,4,sponge,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,2,2,1,61,NA,2,158,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,2,2,1,NA,NA,3,90,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,2,2,1,NA,NA,4,82,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,2,2,2,71,14,5,122,no,Branched,No,Yes,2,3,macroalgae,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,2,2,2,58,NA,6,73,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,2,2,2,NA,NA,7,82,no,Unbranched,Yes,Yes,3,4,macroalgae,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,2,2,2,NA,NA,8,160,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,2,2,3,99,22,9,116,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,2,2,3,106,NA,10,33,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,2,2,3,NA,NA,11,100,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,2,2,3,NA,NA,12,350,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,2,2,4,72,20,13,102,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,2,2,4,53,NA,14,233,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,2,2,4,NA,NA,15,107,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,2,2,4,NA,NA,16,74,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,3,3,1,115,7,1,150,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,3,3,1,206,NA,2,355,no,Branched,No,Yes,3,4,old_cemented,cca,NA,
Southeast,1,7,2-3m,20/8/2018,2018,3,3,1,NA,NA,3,380,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,3,3,1,NA,NA,4,450,no,Other,Yes,Yes,1,1,unknown,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,3,3,2,131,4,5,195,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,3,3,2,111,NA,6,355,no,Branched,No,Yes,3,4,old_cemented,cca,NA,
Southeast,1,7,2-3m,20/8/2018,2018,3,3,2,NA,NA,7,217,no,Branched,No,Yes,2,3,macroalgae,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,3,3,2,NA,NA,8,148,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,3,3,3,335,9,9,355,no,Branched,No,Yes,3,4,old_cemented,cca,NA,
Southeast,1,7,2-3m,20/8/2018,2018,3,3,3,410,NA,10,150,no,Branched,Yes,Yes,2,3,sponge,ascidian,NA,
Southeast,1,7,2-3m,20/8/2018,2018,3,3,3,NA,NA,11,NA,yes,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,3,3,3,NA,NA,12,NA,yes,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,3,3,4,220,NA,13,215,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,3,3,4,156,NA,14,57,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,3,3,4,NA,NA,15,150,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,20/8/2018,2018,3,3,4,NA,NA,16,161,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,27/8/2018,2018,4,4,1,52,28,1,65,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,27/8/2018,2018,4,4,1,82,NA,2,32,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,27/8/2018,2018,4,4,1,NA,NA,3,350,no,Other,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,27/8/2018,2018,4,4,1,NA,NA,4,102,no,Branched,Yes,Yes,2,3,sponge,NA,NA,
Southeast,1,7,2-3m,27/8/2018,2018,4,4,2,49,9,5,77,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,27/8/2018,2018,4,4,2,85,NA,6,69,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,27/8/2018,2018,4,4,2,NA,NA,7,102,no,Branched,No,Yes,5,6,cca,NA,NA,
Southeast,1,7,2-3m,27/8/2018,2018,4,4,2,NA,NA,8,104,no,Branched,No,Yes,4,5,ascidian,NA,NA,
Southeast,1,7,2-3m,27/8/2018,2018,4,4,3,78,26,9,74,no,Branched,No,Yes,2,3,cca,NA,NA,
Southeast,1,7,2-3m,27/8/2018,2018,4,4,3,70,NA,10,57,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,27/8/2018,2018,4,4,3,NA,NA,11,200,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,27/8/2018,2018,4,4,3,NA,NA,12,110,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,27/8/2018,2018,4,4,4,65,16,13,99,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,27/8/2018,2018,4,4,4,190,NA,14,140,no,Unbranched,No,No,NA,NA,NA,NA,NA,
